,date,timestamp,event_auction_id,event_type,event_exchange,event_app_or_site,event_app_site_name,event_city,event_country,event_has_gps,event_creative_size,event_device_type,event_device_language,event_os,event_os_version,event_connection_type,event_device_model,event_device_make,event_has_ifa,win_price,win_price_loc,event_ias_cpm,longitude,latitude,event_hash_ifa,event_hash_ip,event_media_type,event_bidder_name,event_site_or_app_categories,event_zip_code,event_imp_multiplier,advertiser_id,creative_type,creative_size,line_id,schedule_start,schedule_end,line_updated_at,mediaplan_daily_budget,mediaplan_id,mediaplan_currency,deal_cpm,event_hash_geo_name,hash_deal_identifier,event_hash_branding_to_store
701630,2019-08-19,2019-08-19 07:38:31.832 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701632,2019-08-19,2019-08-19 07:38:27.964 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701633,2019-08-19,2019-08-19 07:38:10.909 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701636,2019-08-19,2019-08-19 07:38:15.773 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701637,2019-08-19,2019-08-19 07:38:26.057 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701639,2019-08-19,2019-08-19 07:37:43.78 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701640,2019-08-19,2019-08-19 07:37:11.453 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701641,2019-08-19,2019-08-19 07:38:01.956 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701642,2019-08-19,2019-08-19 07:37:50.763 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701644,2019-08-19,2019-08-19 07:37:31.297 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701645,2019-08-19,2019-08-19 07:38:06.133 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701646,2019-08-19,2019-08-19 07:37:45.484 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701650,2019-08-19,2019-08-19 07:37:19.171 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701651,2019-08-19,2019-08-19 07:37:59.064 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701652,2019-08-19,2019-08-19 07:38:09.578 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701653,2019-08-19,2019-08-19 07:37:24.431 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
701655,2019-08-19,2019-08-19 07:38:12.837 UTC,cbec43cd13adbbb71c9b4094260e58dbfb9f9b00_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,lya-l29,Huawei,False,0.0,0.0,,,,-1.8014186921839408e+17,3.5277741516049787e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,c1827a81-0a3a-49db-95b0-8e47e5675533,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-08 14:52:59.832 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
703306,2019-08-21,2019-08-21 19:04:55.166 UTC,cc226f640e7497ce67a34e6635342a3cc8328ac3_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Huawei Honor 8,Huawei,False,0.0,0.0,,,,9.901858352328945e+17,6.963975107892456e+18,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,5628406c-38ea-4873-a6e3-7e1e0d98128f,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.272 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
703307,2019-08-21,2019-08-21 17:49:35.517 UTC,cc226f640e7497ce67a34e6635342a3cc8328ac3_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Huawei Honor 8,Huawei,False,0.0,0.0,,,,9.901858352328945e+17,-7.075549517276077e+18,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,5628406c-38ea-4873-a6e3-7e1e0d98128f,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.272 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
703311,2019-08-21,2019-08-21 17:49:35.153 UTC,cc226f640e7497ce67a34e6635342a3cc8328ac3_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Huawei Honor 8,Huawei,False,0.0,0.0,,,,9.901858352328945e+17,-5.324782997157695e+18,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,5628406c-38ea-4873-a6e3-7e1e0d98128f,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.272 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
703313,2019-08-21,2019-08-21 16:44:59.05 UTC,cc226f640e7497ce67a34e6635342a3cc8328ac3_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Huawei Honor 8,Huawei,False,0.0,0.0,,,,9.901858352328945e+17,-7.324130984643218e+17,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,5628406c-38ea-4873-a6e3-7e1e0d98128f,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.272 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
703314,2019-08-21,2019-08-21 16:44:45.719 UTC,cc226f640e7497ce67a34e6635342a3cc8328ac3_15,click,rubicon,app,"Foot Mercato : transferts, résultats, news, live",,FRA,False,,1,,Android,,,Huawei Honor 8,Huawei,False,0.0,0.0,,,,9.901858352328945e+17,-5.324782997157695e+18,,,,,,d0313b15-cf9b-4b6c-8933-41527c92d42e,banner,300*250,5628406c-38ea-4873-a6e3-7e1e0d98128f,2019-08-11 22:00:00 UTC,2019-09-15 21:59:59 UTC,2019-08-20 09:10:29.272 UTC,,69b6dbde-794c-4aea-8362-c74b2d3c883f,USD,,,,
705473,2019-08-21,2019-08-21 19:23:28.549 UTC,cc749bd4-34b2-4ad4-9c54-39f0c097bf2f,click,mopub,app,Skout iOS,Abu Dhabi,ARE,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,8.104913368327922e+18,5.154446720076852e+18,,,,,,f1200bba-8283-40f0-be49-5cd77a745511,javascript,300*250,91be1942-3ce6-487c-807a-805698b3fcd3,2019-08-20 21:00:00 UTC,2019-08-31 20:59:59 UTC,2019-08-21 19:15:36.346 UTC,,91008f60-9efc-44bf-9267-259d1da4aaa0,USD,,,,
705474,2019-08-21,2019-08-21 19:23:32.635 UTC,cc749bd4-34b2-4ad4-9c54-39f0c097bf2f,click,mopub,app,Skout iOS,Abu Dhabi,ARE,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,8.104913368327922e+18,5.154446720076852e+18,,,,,,f1200bba-8283-40f0-be49-5cd77a745511,javascript,300*250,91be1942-3ce6-487c-807a-805698b3fcd3,2019-08-20 21:00:00 UTC,2019-08-31 20:59:59 UTC,2019-08-21 19:15:36.346 UTC,,91008f60-9efc-44bf-9267-259d1da4aaa0,USD,,,,
705922,2019-08-17,2019-08-17 13:30:16.683 UTC,cc8c1684bd2592f29128c8f8df590dedee570805_67,click,rubicon,app,Subway Surfers,,ESP,False,,4,,Android,,,Samsung Galaxy J7 Prime,Samsung,False,0.0,0.0,,,,-8.553107896093113e+18,-1.4313816104396472e+18,,,,,,e4093356-f2d4-48c3-adf9-8db26d8adf68,gpstore,320*480,81476ad6-067e-47d0-a10b-7653dbe5cda5,2019-07-02 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-07-18 17:24:16.017 UTC,,07e77938-85d6-477b-80ea-49a1013f1847,USD,,f56c262121623a15d0a0447af0ac6206e735607b2a01cb213db89657d4ea98b3,,
706776,2019-08-21,2019-08-21 21:40:59.526 UTC,ccb323a095f3dd5e9cbcde4d1f903925b9fdeec6,click,rubicon,app,Spotify,,FRA,False,,1,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,,2.8751893304127416e+18,,,,,,517be95a-59d0-4b16-9205-3be6fa33eb51,audiospot,,b4052781-8a7e-426e-9be9-e000a09e3ba5,2019-08-11 22:00:00 UTC,2019-08-21 21:59:59 UTC,2019-08-21 08:51:06.656 UTC,,2588ff4e-9765-4fda-9175-09a32ad985f5,EUR,4.8,,d90faaeea8a829f5ab1dcb75e6fdc889316e993f334b0c9f364835d25e6ebdaa,
708290,2019-08-20,2019-08-20 07:25:25.282 UTC,ccf2c636650cbdaf4d48871df73ebde6ba96a0f6_15,click,rubicon,app,Flipboard - Your News Magazine,,FRA,False,,1,,Android,,,a3003 (3),One Plus,False,0.0,0.0,,,,-3.448949541310841e+18,-2.794612372379773e+18,,,,,,c25a270a-849d-4b5a-9fe1-ec4067920ddb,gpstore,300*250,0de79c57-53ad-4069-85af-fd0d1ba77768,2019-07-10 22:00:00 UTC,2019-08-31 21:59:59 UTC,2019-08-30 10:21:46.895 UTC,,d5477cdd-430c-4010-9053-aa6750457f66,EUR,,5371df81efc1e9e93c8e467ed98d5d4319a6d9f80b7690867e4fde386f8f885e,,
709290,2019-08-21,2019-08-21 08:32:23.407 UTC,cd1d2c11-bd57-4a99-8e7a-25707e99876d,click,mopub,app,MeetMe iPhone,,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,4.652938380924015e+18,-7.987731454708719e+18,,,,,,224ae978-82b5-4aae-8533-7559e20085f1,mraid2,300*250,0eaeb6b6-ea9d-4650-837f-e921ee5cd3fc,2019-08-01 23:00:00 UTC,2019-08-31 22:59:59 UTC,2019-08-14 14:13:19.38 UTC,,cdb4583e-dc91-4dc4-b076-a67f4a60ab9e,USD,,,,
710789,2019-08-16,2019-08-16 06:39:06.904 UTC,cd5e64cedd9b1915b29f8f4a5ad0a07b89d96221_67,click,rubicon,app,Talking Tom Gold Run,,DEU,False,,4,,Android,,,Samsung Galaxy S7,Samsung,False,0.0,0.0,,,,5.973963772999592e+18,-6.067396143857747e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,367bc321-6a36-4f53-838d-1d34f8135ef6,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:25:46.711 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
712495,2019-08-15,2019-08-15 09:30:36.246 UTC,cd986208b3cb44d2b9dbb0b335af3763d8631368_15,click,rubicon,site,DH.be,,BEL,False,,1,,Android,,,Galaxy Tab A,Samsung,False,0.0,0.0,,,,,-8.38709864595285e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,300*250,4a6f9c2d-2b4d-4e24-a372-672216f444ed,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-08-05 08:21:43.381 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
712496,2019-08-15,2019-08-15 09:30:28.864 UTC,cd986208b3cb44d2b9dbb0b335af3763d8631368_15,click,rubicon,site,DH.be,,BEL,False,,1,,Android,,,Galaxy Tab A,Samsung,False,0.0,0.0,,,,,-8.38709864595285e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,300*250,4a6f9c2d-2b4d-4e24-a372-672216f444ed,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-08-05 08:21:43.381 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
712499,2019-08-15,2019-08-15 09:30:32.96 UTC,cd986208b3cb44d2b9dbb0b335af3763d8631368_15,click,rubicon,site,DH.be,,BEL,False,,1,,Android,,,Galaxy Tab A,Samsung,False,0.0,0.0,,,,,-8.38709864595285e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,300*250,4a6f9c2d-2b4d-4e24-a372-672216f444ed,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-08-05 08:21:43.381 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
712502,2019-08-15,2019-08-15 09:29:33.586 UTC,cd986208b3cb44d2b9dbb0b335af3763d8631368_15,click,rubicon,site,DH.be,,BEL,False,,1,,Android,,,Galaxy Tab A,Samsung,False,0.0,0.0,,,,,-8.38709864595285e+18,,,,,,5653e97f-c7e3-4e6c-834d-4da2090902d9,adspot,300*250,4a6f9c2d-2b4d-4e24-a372-672216f444ed,2019-07-16 22:00:00 UTC,2019-08-18 21:59:59 UTC,2019-08-05 08:21:43.381 UTC,,af8fdb95-b6d0-422d-8be4-3f759fb67389,USD,,,,
713255,2019-08-18,2019-08-18 19:44:09.554 UTC,cdbb2d081e3de733e30cf0c99a779ef820a75c36_67,click,rubicon,app,"Shpock - Local Marketplace. Buy, Sell & Make Deals",,DEU,False,,4,,Android,,,Samsung Galaxy S7,Samsung,False,0.0,0.0,,,,-4.5881257789736735e+18,-4.4215409028186194e+18,,,,,,9004286c-943a-4fb4-beb3-d263489de4aa,banner,320*480,045aeb33-acaa-4b90-805d-fabb92f813ca,2019-07-29 22:00:00 UTC,2019-09-29 21:59:59 UTC,2019-09-11 09:09:28.554 UTC,55.0,ee69923b-5b52-40d2-877b-129bee22930e,USD,,f2e7d49ff334866177ef084a2fd3964b9b3484d4e35b0bba3a71fb475a46c0d5,,
713641,2019-08-20,2019-08-20 09:07:40.915 UTC,cdcc757d-898d-40a6-abeb-17a58cab2b6b,click,mopub,app,Drag n Merge iOS,Ilford,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,5.508343923363269e+18,-3.7246114746100403e+18,,,,,,81c6ecaa-57a9-4a9a-bde5-8ea582f741b8,banner,320*50,809eca25-3cd4-437b-baed-dce34341b76a,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-19 14:10:01.532 UTC,,44cd261a-fb38-4868-9b84-c07b152563e0,USD,,c0d22665c9a38ea2a7b50aef28baeedb1f4a954303065644a5f7b36ff2502ab3,,
715212,2019-08-21,2019-08-21 15:09:18.913 UTC,ce0fa46e-d7c5-4598-b28c-71c972da6922,click,mopub,app,Flip Diving,Hamburg,DEU,False,,4,,Android,,,Samsung Galaxy A5,Samsung,False,0.0,0.0,,,,7.577173096057336e+18,5.954121554117089e+18,,,,,,ac0312a6-8a35-4b84-8f21-858c5957105a,html,320*480,36765be0-dc48-4a39-a1cc-1e46aea7e86f,2019-08-18 22:00:00 UTC,2019-10-07 21:59:59 UTC,2019-08-29 10:24:35.324 UTC,,3154fc0c-a49e-4c29-910c-345164f810d5,EUR,,,,
715259,2019-08-15,2019-08-15 05:59:48.606 UTC,ce124f2b-7d93-416b-8f66-93413cad38a2,click,mopub,app,Total,Darmstadt,DEU,False,,4,,Android,,,Samsung Galaxy Alpha,Samsung,False,0.0,0.0,,,,3.973849648846057e+18,6.338679780617935e+18,,,,,,9004286c-943a-4fb4-beb3-d263489de4aa,banner,320*480,045aeb33-acaa-4b90-805d-fabb92f813ca,2019-07-29 22:00:00 UTC,2019-09-29 21:59:59 UTC,2019-09-11 09:09:28.554 UTC,55.0,ee69923b-5b52-40d2-877b-129bee22930e,USD,,5b400b2f885aa06949f03c84b652bc59bea29da63ba0c5fc35fab8a4fa335f1c,,
715941,2019-08-21,2019-08-21 18:38:50.473 UTC,ce2e1a6daba7ad33efbdcee5bb636c3def98a6c7_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,Huawei Honor 5X,Huawei,False,0.0,0.0,,,,-3.8112160431714673e+18,-2.889460659390477e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,abca247b-9300-46e5-a230-691afa5f755b,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-13 22:51:38.409 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
715942,2019-08-21,2019-08-21 18:38:48.732 UTC,ce2e1a6daba7ad33efbdcee5bb636c3def98a6c7_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,Huawei Honor 5X,Huawei,False,0.0,0.0,,,,-3.8112160431714673e+18,-2.889460659390477e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,abca247b-9300-46e5-a230-691afa5f755b,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-13 22:51:38.409 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
715945,2019-08-21,2019-08-21 18:38:51.204 UTC,ce2e1a6daba7ad33efbdcee5bb636c3def98a6c7_67,click,rubicon,app,My Talking Tom 2,,DEU,False,,4,,Android,,,Huawei Honor 5X,Huawei,False,0.0,0.0,,,,-3.8112160431714673e+18,-2.889460659390477e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,abca247b-9300-46e5-a230-691afa5f755b,2019-08-08 04:00:00 UTC,2019-09-01 21:59:59 UTC,2019-08-13 22:51:38.409 UTC,1400.0,ef9ea8d9-ed97-469b-9ce0-c0ff01e0b7c1,EUR,,,,
716888,2019-08-19,2019-08-19 23:22:06.792 UTC,ce545efc89844f7e9370624a6eb23da9,click,nexage,app,Solitaire - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-2.521358095998541e+18,-1.0699628677405757e+18,,,,,,c3554af7-b574-4e6c-9b9c-ed414e67b033,adspot,320*480,4ec45c1a-0d82-496a-bb94-4e9a3676714f,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-13 10:38:53.597 UTC,,1d4909dd-3ffa-4a8b-995d-ebd2d8bb1631,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
716889,2019-08-19,2019-08-19 23:23:16.738 UTC,ce545efc89844f7e9370624a6eb23da9,click,nexage,app,Solitaire - iOS,LONDON,GBR,False,,4,,iOS,,,Iphone,Apple,False,0.0,0.0,,,,-2.521358095998541e+18,-1.0699628677405757e+18,,,,,,c3554af7-b574-4e6c-9b9c-ed414e67b033,adspot,320*480,4ec45c1a-0d82-496a-bb94-4e9a3676714f,2019-07-28 23:00:00 UTC,2019-09-01 22:59:59 UTC,2019-08-13 10:38:53.597 UTC,,1d4909dd-3ffa-4a8b-995d-ebd2d8bb1631,USD,,a2376efcc4eb3c59cbebee3672cc1b4420acf24692b923486e5a1ee1bf3ce5af,,
716979,2019-08-21,2019-08-21 18:51:52.981 UTC,ce579441b62675ef86ee054b8877dd8b8305f082_67,click,rubicon,app,My Talking Tom,,DEU,False,,4,,Android,,,Huawei Honor 6C,Huawei,False,0.0,0.0,,,,5.6788496425945e+18,4.804907672871082e+18,,,,,,aadda95f-d65f-4686-b4b0-41f47c9e236d,javascript,320*480,76d4c810-7a48-461e-b609-d1c7b9914f07,2019-07-15 04:00:00 UTC,2019-08-25 21:59:59 UTC,2019-07-22 13:21:37.606 UTC,750.0,d38e7d44-e77a-4543-aa91-36f04caadd8f,EUR,,,,
